household_id,efficient_windows,energy_intensity_kwh_m2,floor_area_m2,building_age,year_built,housing_type,climate_zone,cold_climate,household_size,income_bin
100317,1,166.92851607708937,72.46433999999999,75.0,1945.0,SF-Detached,Hot-Dry,0,1,5
100318,1,29.37121665086585,408.7732,5.0,2015.0,SF-Detached,Hot-Humid,0,2,16
100319,1,282.79570760096846,130.0642,45.0,1975.0,SF-Detached,Cold,1,5,12
100320,0,118.28684327177503,248.98004,35.0,1985.0,SF-Detached,Cold,1,4,14
100321,1,273.1267655125982,92.903,65.0,1955.0,SF-Detached,Cold,1,1,13
100323,0,125.5303887563988,74.3224,45.0,1975.0,Apt-2to4,Mixed-Humid,0,2,8
100324,1,109.68506804147428,250.8381,55.0,1965.0,SF-Detached,Cold,1,1,12
100326,0,106.99031369747092,46.4515,25.0,1995.0,Apt-5plus,Mixed-Humid,0,1,1
100327,0,164.34648582683914,130.0642,15.0,2005.0,SF-Detached,Hot-Dry,0,5,6
100328,1,121.10848872463471,120.7739,25.0,1995.0,Mobile,Cold,1,3,13
100329,1,236.7326220846187,133.78032,75.0,1945.0,SF-Detached,Marine,0,4,13
100330,1,121.13919181806241,278.709,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,11
100331,1,100.47071265055807,144.92867999999999,25.0,1995.0,SF-Attached,Hot-Humid,0,2,11
100332,1,181.2868178395277,104.98039,15.0,2005.0,SF-Detached,Hot-Humid,0,2,11
100333,1,105.9562008663105,303.79281,5.0,2015.0,SF-Detached,Mixed-Humid,0,4,16
100334,1,123.45387488171312,278.709,55.0,1965.0,SF-Detached,Cold,1,4,14
100335,0,27.22650882671656,222.9672,75.0,1945.0,Apt-5plus,Cold,1,5,4
100336,0,181.39914859099463,74.3224,25.0,1995.0,Apt-2to4,Mixed-Humid,0,2,13
100337,0,59.91693152109403,55.7418,55.0,1965.0,Apt-2to4,Cold,1,2,1
100338,0,203.61168008250064,232.2575,5.0,2015.0,SF-Detached,Mixed-Humid,0,7,3
100339,1,213.74282341466827,49.23859,75.0,1945.0,SF-Detached,Hot-Dry,0,3,11
100340,0,51.15162758791466,108.69651,45.0,1975.0,Apt-5plus,Cold,1,1,4
100341,1,233.11933183248215,257.34131,55.0,1965.0,SF-Detached,Cold,1,3,15
100342,1,132.70899184059385,297.2896,25.0,1995.0,SF-Detached,Cold,1,2,16
100343,0,135.83123537790368,130.0642,15.0,2005.0,SF-Detached,Mixed-Humid,0,4,14
100344,0,41.18718038724334,83.6127,35.0,1985.0,Apt-5plus,Hot-Humid,0,3,13
100345,0,77.94481237975485,63.17404,75.0,1945.0,Apt-5plus,Marine,0,2,15
100346,1,174.44245069295903,120.7739,35.0,1985.0,SF-Detached,Marine,0,2,14
100347,0,123.98629404760096,148.6448,5.0,2015.0,Apt-2to4,Cold,1,4,10
100348,1,38.94333471374886,213.6769,65.0,1955.0,SF-Detached,Hot-Dry,0,1,14
100349,0,152.55070291404857,57.59986,35.0,1985.0,Apt-5plus,Mixed-Humid,0,2,14
100350,1,68.39436311012557,523.04389,75.0,1945.0,SF-Detached,Cold,1,2,16
100351,1,120.5231417466619,55.7418,35.0,1985.0,Apt-5plus,Cold,1,1,14
100352,0,22.20075713401353,269.4187,25.0,1995.0,Apt-2to4,Hot-Humid,0,1,1
100353,1,131.39207677888433,238.76071,35.0,1985.0,SF-Detached,Cold,1,2,16
100354,1,142.09659572423212,298.21863,55.0,1965.0,SF-Detached,Cold,1,4,16
100355,0,190.26917858042825,65.0321,55.0,1965.0,Apt-5plus,Hot-Dry,0,1,10
100356,0,84.5304358593007,483.0956,65.0,1955.0,SF-Detached,Hot-Humid,0,3,14
100357,0,59.24253198316224,278.709,25.0,1995.0,SF-Detached,Hot-Humid,0,5,15
100358,1,111.29075987602508,138.42547,25.0,1995.0,Mobile,Mixed-Humid,0,2,8
100359,0,147.8608499982421,41.80635,15.0,2005.0,Mobile,Hot-Humid,0,1,4
100360,1,153.16594939131923,91.04494,45.0,1975.0,Mobile,Cold,1,1,9
100361,0,282.30872028459413,71.53531,25.0,1995.0,Apt-2to4,Mixed-Humid,0,2,6
100362,0,132.18125790342853,46.4515,65.0,1955.0,Apt-5plus,Cold,1,1,3
100363,0,147.72715009154206,85.47076,65.0,1955.0,SF-Detached,Marine,0,2,4
100365,1,201.62874249545868,278.709,15.0,2005.0,SF-Detached,Cold,1,2,14
100366,0,198.77975569244228,197.88339,75.0,1945.0,SF-Detached,Cold,1,4,12
100368,1,339.08528868723084,102.1933,75.0,1945.0,SF-Detached,Cold,1,1,14
100369,0,328.19490638778456,52.02568,5.0,2015.0,Mobile,Subarctic,1,4,8
100371,0,162.4326458805353,120.7739,45.0,1975.0,SF-Detached,Hot-Dry,0,4,16
100372,0,50.88938851265206,96.61912,35.0,1985.0,SF-Attached,Cold,1,1,9
100373,1,323.3315973494972,196.02533,65.0,1955.0,SF-Detached,Cold,1,5,16
100374,0,103.3267102055717,206.24466,65.0,1955.0,SF-Detached,Hot-Dry,0,3,15
100375,0,42.61550218449696,241.5478,45.0,1975.0,SF-Detached,Cold,1,3,14
100377,1,113.28435887443295,69.67725,15.0,2005.0,Apt-5plus,Mixed-Humid,0,3,11
100379,1,85.62325295203813,260.1284,5.0,2015.0,SF-Attached,Cold,1,2,14
100380,1,259.72059712036554,129.13517,25.0,1995.0,SF-Detached,Cold,1,3,15
100381,0,145.71162536960125,232.2575,75.0,1945.0,SF-Detached,Cold,1,2,16
100383,1,93.83702800792213,210.88981,65.0,1955.0,SF-Detached,Cold,1,3,6
100384,0,81.51797039427609,75.25143,35.0,1985.0,Apt-2to4,Mixed-Humid,0,1,5
100385,1,233.76337837175888,153.28995,55.0,1965.0,SF-Detached,Cold,1,6,13
100386,1,103.1585707922871,185.806,35.0,1985.0,SF-Detached,Hot-Dry,0,2,15
100387,1,211.94070777468437,158.86413,75.0,1945.0,SF-Detached,Cold,1,4,15
100388,0,179.79102213616653,90.11591,35.0,1985.0,SF-Attached,Mixed-Dry,0,1,14
100389,1,82.16978976005376,222.9672,45.0,1975.0,SF-Detached,Cold,1,5,2
100390,1,146.88141394881228,161.65122,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,11
100391,1,85.82698063616908,306.5799,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,9
100392,0,71.39813687008814,146.78674,45.0,1975.0,SF-Attached,Hot-Humid,0,1,14
100393,1,117.14492950758499,139.3545,75.0,1945.0,Apt-5plus,Mixed-Humid,0,1,15
100394,1,155.35252623187986,183.01891,75.0,1945.0,SF-Attached,Cold,1,4,14
100395,1,122.30886440890247,315.8702,45.0,1975.0,SF-Detached,Cold,1,1,13
100396,0,57.52445435898514,193.23824,25.0,1995.0,Apt-2to4,Cold,1,3,11
100397,0,383.3517626974037,111.4836,75.0,1945.0,SF-Detached,Cold,1,2,11
100398,0,127.80927793683665,51.09665,55.0,1965.0,Apt-5plus,Mixed-Humid,0,1,6
100399,1,212.95633371656362,204.3866,25.0,1995.0,SF-Detached,Cold,1,4,16
100400,1,160.65052332713617,197.88339,65.0,1955.0,SF-Detached,Cold,1,2,14
100401,1,129.3108706420095,130.0642,55.0,1965.0,SF-Detached,Hot-Dry,0,6,16
100402,0,79.4399896601141,153.28995,5.0,2015.0,SF-Detached,Marine,0,5,1
100403,1,176.9144048078882,92.903,35.0,1985.0,SF-Attached,Cold,1,2,15
100404,0,108.38563164478245,224.82526,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,13
100406,1,127.24977634579552,278.709,25.0,1995.0,SF-Detached,Cold,1,2,15
100407,1,112.19425032428325,228.54138,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,15
100410,1,80.26344693272556,41.80635,15.0,2005.0,Apt-5plus,Mixed-Humid,0,2,16
100411,0,220.76303520915604,111.4836,5.0,2015.0,Mobile,Cold,1,5,13
100412,0,224.41728861598244,157.9351,75.0,1945.0,SF-Detached,Hot-Dry,0,3,15
100413,1,108.50423354999099,250.8381,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,1
100414,1,50.90489460059327,119.84487,15.0,2005.0,Mobile,Hot-Dry,0,1,10
100415,1,77.4474463673847,459.86985,45.0,1975.0,SF-Detached,Marine,0,2,14
100416,0,507.96190981248634,53.88374,15.0,2005.0,Apt-2to4,Cold,1,4,8
100417,1,181.74829757819217,51.09665,45.0,1975.0,Apt-5plus,Hot-Humid,0,1,1
100418,1,75.0013043776659,55.7418,35.0,1985.0,Apt-5plus,Cold,1,1,8
100419,1,107.80807899980849,74.3224,5.0,2015.0,Apt-5plus,Hot-Humid,0,1,13
100420,1,379.60667047002335,32.51605,65.0,1955.0,Apt-5plus,Mixed-Humid,0,2,16
100421,1,111.1004757772956,83.6127,45.0,1975.0,Apt-5plus,Very-Cold,1,2,15
100422,0,100.95753755396927,146.78674,45.0,1975.0,SF-Attached,Mixed-Humid,0,1,14
100424,0,121.97899898975629,286.14124,25.0,1995.0,SF-Detached,Hot-Humid,0,2,16
100425,0,192.60641316929238,109.62554,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,7
100426,0,103.7932776228051,73.39337,35.0,1985.0,Apt-2to4,Cold,1,1,5
100427,0,106.35282991502106,66.89016,75.0,1945.0,Apt-5plus,Marine,0,1,3
100428,0,122.09982619094856,157.9351,15.0,2005.0,SF-Detached,Hot-Humid,0,2,14
100429,1,99.57438058595011,119.84487,55.0,1965.0,SF-Detached,Hot-Dry,0,3,16
100430,1,187.30806717831592,297.2896,15.0,2005.0,SF-Detached,Cold,1,2,16
100431,1,205.29367925313903,100.33524,35.0,1985.0,Apt-5plus,Cold,1,1,5
100432,1,108.67359845303814,201.59951,55.0,1965.0,SF-Detached,Cold,1,1,9
100434,1,40.05780400915277,102.1933,75.0,1945.0,SF-Detached,Cold,1,2,8
100435,1,131.8502025390551,228.54138,65.0,1955.0,SF-Detached,Cold,1,2,15
100438,1,168.27309332653823,157.9351,45.0,1975.0,SF-Detached,Cold,1,2,15
100439,1,53.57716726955283,260.1284,35.0,1985.0,SF-Detached,Cold,1,2,14
100440,0,208.750815919313,190.45115,75.0,1945.0,SF-Detached,Cold,1,2,14
100441,0,181.0204467972666,204.3866,15.0,2005.0,SF-Attached,Cold,1,1,16
100443,1,110.23033370566769,120.7739,15.0,2005.0,SF-Detached,Cold,1,2,10
100444,1,91.81126728044353,348.38625,65.0,1955.0,SF-Detached,Mixed-Humid,0,3,16
100446,1,184.5521198417176,260.1284,25.0,1995.0,SF-Detached,Cold,1,2,15
100447,1,246.57666626615418,72.46433999999999,45.0,1975.0,Apt-5plus,Hot-Dry,0,2,9
100448,0,204.27699663892776,161.65122,75.0,1945.0,SF-Attached,Cold,1,4,14
100449,1,195.73075654662802,55.7418,35.0,1985.0,Apt-5plus,Hot-Humid,0,1,7
100450,1,89.20779206919575,204.3866,35.0,1985.0,SF-Detached,Cold,1,1,9
100451,1,174.01315639320973,136.56741,35.0,1985.0,SF-Detached,Cold,1,2,14
100452,1,185.62464156178496,232.2575,55.0,1965.0,SF-Detached,Cold,1,5,14
100453,0,78.03055547125588,139.3545,35.0,1985.0,SF-Attached,Cold,1,1,5
100454,1,116.63864158392293,88.25785,45.0,1975.0,SF-Attached,Mixed-Humid,0,2,13
100455,0,181.30451078260003,74.3224,35.0,1985.0,Apt-5plus,Cold,1,1,1
100456,1,164.011107460138,185.806,65.0,1955.0,SF-Detached,Cold,1,2,10
100457,0,190.63914348735696,110.55457,55.0,1965.0,SF-Detached,Mixed-Humid,0,3,3
100458,1,188.61138070474797,120.7739,55.0,1965.0,Apt-2to4,Cold,1,4,15
100459,0,154.71156472605557,88.25785,25.0,1995.0,Apt-2to4,Mixed-Humid,0,1,11
100460,1,35.10056225857473,292.64445,15.0,2005.0,SF-Attached,Mixed-Humid,0,2,15
100461,0,181.24489994449175,73.39337,5.0,2015.0,SF-Detached,Hot-Humid,0,2,11
100462,1,94.32806880957628,353.0314,15.0,2005.0,SF-Detached,Cold,1,2,14
100463,1,112.65241899816618,250.8381,65.0,1955.0,SF-Detached,Mixed-Humid,0,2,13
100464,1,237.88462726573246,95.69009,45.0,1975.0,SF-Detached,Hot-Humid,0,2,15
100465,0,71.63346023626421,167.2254,5.0,2015.0,SF-Detached,Mixed-Humid,0,2,10
100466,1,44.70754662619523,195.09629999999999,35.0,1985.0,SF-Detached,Hot-Dry,0,2,13
100467,1,126.17913541926688,155.14801,5.0,2015.0,SF-Detached,Cold,1,1,12
100468,1,142.06223374822568,148.6448,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,15
100469,0,86.5150453000706,139.3545,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,2
100470,1,108.8830415029612,202.52854,35.0,1985.0,SF-Detached,Mixed-Humid,0,4,15
100471,1,97.6391383809514,165.36734,15.0,2005.0,SF-Attached,Mixed-Humid,0,2,15
100472,0,165.74523697858552,77.10949,45.0,1975.0,Apt-5plus,Cold,1,1,10
100473,1,152.68124648502996,148.6448,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,15
100474,0,65.65439618998752,67.81919,15.0,2005.0,Apt-5plus,Hot-Humid,0,1,1
100475,1,118.06507509535453,240.61877,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,15
100476,1,120.0166555646671,144.92867999999999,35.0,1985.0,SF-Detached,Mixed-Humid,0,3,15
100477,1,78.8906238739458,278.709,65.0,1955.0,SF-Detached,Marine,0,1,6
100478,1,197.23652294302605,111.4836,45.0,1975.0,Mobile,Mixed-Humid,0,1,4
100479,1,52.41917228619333,520.2568,35.0,1985.0,SF-Attached,Cold,1,2,16
100480,0,423.67026371988675,96.61912,55.0,1965.0,SF-Detached,Hot-Dry,0,5,12
100481,1,142.18918187505037,241.5478,25.0,1995.0,SF-Detached,Cold,1,3,13
100482,1,277.0166633510405,139.3545,45.0,1975.0,SF-Detached,Mixed-Humid,0,3,14
100483,0,269.35238438570724,156.07704,55.0,1965.0,SF-Detached,Cold,1,5,12
100484,1,166.3567844060379,185.806,35.0,1985.0,SF-Attached,Mixed-Humid,0,3,16
100485,1,112.1129163091568,74.3224,65.0,1955.0,Apt-5plus,Mixed-Humid,0,2,7
100486,0,53.22461013771147,66.89016,15.0,2005.0,Apt-5plus,Cold,1,1,14
100487,1,263.8023474614883,221.10914,45.0,1975.0,SF-Detached,Cold,1,4,15
100488,0,38.76016389448899,473.8053,35.0,1985.0,SF-Detached,Hot-Humid,0,6,1
100489,1,152.03673363673357,227.61235,65.0,1955.0,SF-Attached,Mixed-Humid,0,3,1
100490,1,100.10214616075483,297.2896,45.0,1975.0,SF-Detached,Cold,1,3,16
100491,1,101.62455898342637,121.70293,35.0,1985.0,SF-Detached,Hot-Humid,0,2,8
100492,1,102.66647966804527,241.5478,15.0,2005.0,SF-Detached,Cold,1,2,14
100493,1,52.69429935929427,362.3217,5.0,2015.0,SF-Detached,Cold,1,2,14
100494,1,151.8628068883076,74.3224,55.0,1965.0,Apt-2to4,Mixed-Humid,0,2,10
100495,0,227.10397249235592,63.17404,45.0,1975.0,Apt-5plus,Hot-Dry,0,2,9
100496,1,111.0947157230316,250.8381,35.0,1985.0,SF-Detached,Mixed-Humid,0,5,13
100497,0,304.992534419312,102.1933,75.0,1945.0,SF-Detached,Cold,1,3,12
100498,1,119.23340648556238,324.23147,15.0,2005.0,SF-Detached,Hot-Humid,0,4,16
100499,1,167.04591929815587,157.9351,15.0,2005.0,SF-Detached,Mixed-Humid,0,1,12
100500,0,123.73721697494247,83.6127,35.0,1985.0,Mobile,Mixed-Humid,0,1,4
100501,1,91.57570090168996,160.72219,5.0,2015.0,SF-Attached,Cold,1,4,15
100502,0,96.78899857770006,72.46433999999999,35.0,1985.0,Apt-5plus,Hot-Dry,0,1,8
100503,1,86.22599671683,450.57955,15.0,2005.0,SF-Detached,Cold,1,4,16
100504,1,261.62314900694184,213.6769,55.0,1965.0,SF-Detached,Mixed-Humid,0,4,16
100505,0,104.8327789679406,260.1284,55.0,1965.0,SF-Detached,Mixed-Humid,0,2,8
100506,1,102.63276444326084,445.9344,15.0,2005.0,SF-Detached,Cold,1,3,16
100507,1,53.91031951794302,135.63838,45.0,1975.0,Mobile,Hot-Dry,0,1,12
100508,1,127.45824708053671,125.41905,5.0,2015.0,Apt-5plus,Hot-Humid,0,5,13
100509,0,99.16219665664086,83.6127,35.0,1985.0,SF-Detached,Hot-Humid,0,1,7
100511,1,66.50466936344054,148.6448,75.0,1945.0,SF-Detached,Marine,0,1,8
100513,1,75.03642981185644,136.56741,55.0,1965.0,SF-Attached,Mixed-Humid,0,1,11
100514,1,168.4642369575846,585.2889,25.0,1995.0,SF-Detached,Cold,1,2,13
100515,0,183.73938386291186,74.3224,75.0,1945.0,Apt-2to4,Cold,1,1,7
100516,1,173.90906553388595,144.92867999999999,35.0,1985.0,SF-Attached,Cold,1,3,13
100517,0,165.5638169929647,157.9351,25.0,1995.0,Mobile,Mixed-Humid,0,3,10
100519,1,145.76980508895238,162.58025,15.0,2005.0,SF-Detached,Cold,1,4,6
100520,1,46.8266652171604,215.53496,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,5
100521,1,53.19874167346907,306.5799,5.0,2015.0,SF-Detached,Mixed-Humid,0,1,15
100522,1,91.62738722048283,390.19259999999997,65.0,1955.0,SF-Detached,Cold,1,2,10
100523,1,133.5701939253635,185.806,45.0,1975.0,SF-Detached,Hot-Humid,0,2,12
100524,0,166.00153335139674,167.2254,25.0,1995.0,SF-Detached,Cold,1,2,11
100525,1,72.12482713711289,301.00572,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,13
100526,1,119.42898529100182,204.3866,75.0,1945.0,SF-Detached,Hot-Humid,0,1,8
100527,1,55.60611786087943,274.06385,35.0,1985.0,SF-Attached,Hot-Humid,0,2,11
100528,0,146.12329983611764,92.903,35.0,1985.0,SF-Detached,Hot-Humid,0,2,9
100529,1,57.79156118709852,78.96755,55.0,1965.0,SF-Attached,Hot-Dry,0,2,14
100530,1,154.45608000041986,111.4836,45.0,1975.0,SF-Detached,Hot-Humid,0,2,14
100531,1,333.98406035914894,69.67725,35.0,1985.0,Apt-2to4,Cold,1,1,7
100532,1,219.60517667448852,167.2254,15.0,2005.0,SF-Detached,Cold,1,3,9
100533,0,125.30327491586047,260.1284,35.0,1985.0,SF-Detached,Mixed-Humid,0,2,15
100534,0,192.03243586389843,148.6448,25.0,1995.0,SF-Detached,Cold,1,2,14
100535,0,184.98731480799492,167.2254,45.0,1975.0,SF-Detached,Cold,1,5,12
100536,1,109.77484193386458,92.903,25.0,1995.0,SF-Detached,Mixed-Humid,0,2,8
100537,1,291.37729543353475,57.59986,35.0,1985.0,Apt-5plus,Hot-Humid,0,2,7
100538,0,178.92167723049948,78.03852,35.0,1985.0,Apt-5plus,Cold,1,1,7
100539,0,153.08634273345345,143.99965,45.0,1975.0,SF-Detached,Cold,1,3,14
100540,0,247.03654130533923,83.6127,35.0,1985.0,Apt-2to4,Cold,1,4,11
100541,1,265.16081726660144,92.903,75.0,1945.0,SF-Detached,Mixed-Humid,0,1,4
100542,1,115.3816799228254,83.6127,35.0,1985.0,Apt-5plus,Cold,1,1,11
100544,1,114.7521537192638,160.72219,45.0,1975.0,SF-Detached,Cold,1,7,16
100545,0,318.74165287787014,69.67725,75.0,1945.0,SF-Attached,Hot-Humid,0,3,6
100546,1,331.3547849694579,71.53531,45.0,1975.0,SF-Detached,Mixed-Humid,0,1,14
100547,1,138.8881041874831,195.09629999999999,75.0,1945.0,SF-Detached,Marine,0,3,16
100548,0,141.41990591202762,55.7418,35.0,1985.0,Apt-2to4,Hot-Humid,0,1,3
100549,1,92.333173639406,157.9351,45.0,1975.0,SF-Detached,Hot-Dry,0,2,15
100550,0,216.3825748194945,88.25785,35.0,1985.0,Apt-5plus,Hot-Humid,0,4,8
100551,1,58.741285406898946,138.42547,25.0,1995.0,SF-Detached,Hot-Humid,0,2,15
100552,1,435.3959913109199,120.7739,55.0,1965.0,Apt-2to4,Cold,1,3,9
100553,1,239.05732942710537,255.48325,25.0,1995.0,SF-Detached,Mixed-Humid,0,6,16
100554,0,108.19278169093243,167.2254,55.0,1965.0,SF-Detached,Hot-Humid,0,2,12
100555,1,78.44201409715666,158.86413,5.0,2015.0,SF-Attached,Hot-Dry,0,3,16
100556,1,262.73037797984006,119.84487,65.0,1955.0,SF-Detached,Very-Cold,1,2,14
100557,1,120.580365481464,296.36057,25.0,1995.0,SF-Detached,Cold,1,2,15
100558,1,197.22923494412345,214.60593,45.0,1975.0,SF-Detached,Cold,1,2,14
100559,0,201.09475742435234,41.80635,75.0,1945.0,Apt-5plus,Mixed-Humid,0,2,16
100560,0,207.87717717366746,73.39337,65.0,1955.0,SF-Attached,Hot-Humid,0,4,7
100561,1,106.88946133965845,167.2254,75.0,1945.0,SF-Attached,Mixed-Humid,0,2,16
100562,1,154.3260932180379,133.78032,65.0,1955.0,SF-Detached,Cold,1,1,13
100563,1,155.56441499451637,197.88339,55.0,1965.0,SF-Detached,Cold,1,2,16
100564,1,150.5675969472534,205.31563,45.0,1975.0,SF-Detached,Mixed-Humid,0,6,14
100565,0,75.70514265408538,165.36734,15.0,2005.0,SF-Detached,Hot-Humid,0,4,16
100566,1,106.9050740133333,114.27069,55.0,1965.0,Apt-5plus,Marine,0,5,11
100567,1,94.71713520468195,444.07634,45.0,1975.0,SF-Detached,Cold,1,3,16
100568,1,64.32374106898752,278.709,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,12
100569,0,55.07257983905628,83.6127,45.0,1975.0,Apt-5plus,Hot-Dry,0,3,14
100570,1,193.35687227617044,130.0642,35.0,1985.0,SF-Detached,Very-Cold,1,4,12
100571,1,148.4057299966753,208.10272,65.0,1955.0,SF-Detached,Cold,1,2,11
100573,1,89.69406448091358,390.19259999999997,15.0,2005.0,SF-Detached,Mixed-Humid,0,3,15
100574,1,96.88463340648406,213.6769,65.0,1955.0,SF-Detached,Mixed-Humid,0,1,11
100575,1,178.3680888637331,185.806,75.0,1945.0,SF-Detached,Cold,1,3,7
100577,1,149.849117952103,113.34166,15.0,2005.0,Mobile,Mixed-Humid,0,3,8
100578,1,119.46607589754828,114.27069,5.0,2015.0,Apt-5plus,Cold,1,1,9
100579,1,141.84247123744657,260.1284,45.0,1975.0,SF-Detached,Cold,1,2,11
100580,1,67.46289377655992,35.30314,5.0,2015.0,Apt-5plus,Marine,0,1,12
100581,1,188.42114253247172,55.7418,45.0,1975.0,Apt-5plus,Cold,1,5,12
100582,0,173.10927089983133,102.1933,35.0,1985.0,SF-Attached,Mixed-Humid,0,1,13
100583,1,404.726221715953,46.4515,15.0,2005.0,SF-Detached,Mixed-Dry,0,3,15
100584,1,147.85492637245738,167.2254,75.0,1945.0,SF-Detached,Cold,1,2,7
100585,0,210.8423114848332,55.7418,65.0,1955.0,Apt-5plus,Cold,1,2,9
100586,1,173.66278768158878,169.08346,55.0,1965.0,SF-Detached,Cold,1,2,13
100587,0,186.1670533132961,152.36092,75.0,1945.0,SF-Detached,Cold,1,2,13
100588,1,142.1390165567698,185.806,25.0,1995.0,SF-Detached,Mixed-Humid,0,3,14
100589,1,53.48413943054153,371.612,35.0,1985.0,SF-Detached,Mixed-Humid,0,1,16
100590,1,69.53582823507277,130.0642,15.0,2005.0,SF-Detached,Hot-Humid,0,2,16
100591,1,175.47137802079973,78.03852,65.0,1955.0,SF-Attached,Cold,1,1,12
100594,1,26.360359480926466,157.9351,25.0,1995.0,SF-Detached,Hot-Humid,0,1,12
100595,1,121.06127970468519,49.23859,75.0,1945.0,Apt-2to4,Hot-Humid,0,1,14
100596,1,69.41910519873001,408.7732,25.0,1995.0,SF-Detached,Cold,1,4,15
100597,1,44.03036911450001,91.04494,55.0,1965.0,Apt-5plus,Mixed-Humid,0,4,16
100598,1,148.45592652867745,195.09629999999999,35.0,1985.0,SF-Detached,Cold,1,1,11
100599,1,96.76538042960944,174.65764,75.0,1945.0,SF-Detached,Cold,1,3,13
100600,1,92.9736463477587,334.4508,35.0,1985.0,SF-Detached,Cold,1,5,16
100601,1,73.34053975190713,222.03817,15.0,2005.0,SF-Detached,Hot-Humid,0,5,16
100602,1,136.60009433947215,74.3224,55.0,1965.0,Apt-2to4,Cold,1,2,9
100603,1,60.09975659429948,268.48967,65.0,1955.0,SF-Detached,Hot-Dry,0,4,12
100604,1,112.3053755750266,176.5157,45.0,1975.0,SF-Detached,Cold,1,2,10
100605,0,57.86403119512556,120.7739,5.0,2015.0,Mobile,Marine,0,1,2
100606,1,81.4623650646904,181.16085,75.0,1945.0,SF-Detached,Marine,0,4,13
100607,1,128.3721572862564,304.72184,25.0,1995.0,SF-Detached,Cold,1,4,14
100608,1,75.00107143756951,207.17369,45.0,1975.0,SF-Detached,Mixed-Humid,0,2,15
100609,0,33.66647078278615,348.38625,75.0,1945.0,SF-Detached,Cold,1,2,9
100610,1,106.8060449483059,272.20579,45.0,1975.0,SF-Detached,Cold,1,3,12
100611,1,202.25598783806328,209.96078,5.0,2015.0,SF-Detached,Cold,1,4,13
100612,1,115.3379190911475,290.78639,25.0,1995.0,SF-Detached,Cold,1,2,13
100613,1,200.9422605247849,287.9993,35.0,1985.0,SF-Detached,Very-Cold,1,3,15
100614,1,116.3816785015815,244.33489,75.0,1945.0,SF-Detached,Cold,1,2,12
100615,1,113.26706103801784,65.96113,55.0,1965.0,Apt-5plus,Hot-Humid,0,1,7
100616,1,132.65523124536742,370.68297,25.0,1995.0,SF-Detached,Hot-Humid,0,2,16
100617,0,105.20729033575135,274.06385,25.0,1995.0,SF-Detached,Hot-Humid,0,5,16
100618,0,81.55998011814815,299.14766,75.0,1945.0,SF-Detached,Cold,1,1,12
100619,1,115.72228975356244,217.39302,35.0,1985.0,SF-Detached,Mixed-Dry,0,4,16
100620,0,188.1171120009341,148.6448,35.0,1985.0,SF-Detached,Cold,1,6,11
100621,0,132.41467680017774,278.709,75.0,1945.0,SF-Detached,Cold,1,7,12
100622,1,55.837280762133275,213.6769,5.0,2015.0,SF-Detached,Hot-Humid,0,1,14
100623,1,95.34310272816393,120.7739,15.0,2005.0,Mobile,Cold,1,2,14
100624,1,99.95074866956861,222.9672,35.0,1985.0,SF-Detached,Very-Cold,1,2,6
100625,0,107.90522370334033,87.32882,15.0,2005.0,SF-Detached,Mixed-Humid,0,2,2
100626,0,102.01193968996242,125.41905,65.0,1955.0,SF-Detached,Cold,1,1,15
100627,1,124.87269542047665,380.9023,55.0,1965.0,SF-Detached,Cold,1,3,15
100628,1,276.6914185564573,151.43189,75.0,1945.0,SF-Detached,Cold,1,2,11
100629,1,43.2578573795386,205.31563,25.0,1995.0,SF-Detached,Hot-Dry,0,2,11
100630,0,128.8922384529824,510.9665,75.0,1945.0,SF-Detached,Hot-Humid,0,1,16
100631,0,416.32947948978693,92.903,65.0,1955.0,SF-Attached,Cold,1,3,5
100632,1,46.08291864668733,371.612,25.0,1995.0,SF-Detached,Marine,0,3,16
100633,1,263.68718570057626,132.85129,65.0,1955.0,SF-Detached,Marine,0,2,4
100634,0,130.09602380859263,110.55457,35.0,1985.0,SF-Attached,Cold,1,1,8
100635,1,179.49003706852412,483.0956,45.0,1975.0,SF-Detached,Cold,1,2,14
100636,0,53.49529072661076,76.18046,45.0,1975.0,Apt-5plus,Hot-Dry,0,2,1
100637,1,237.1618861889645,114.27069,75.0,1945.0,SF-Attached,Hot-Humid,0,3,13
100638,1,196.9936694820322,73.39337,35.0,1985.0,SF-Detached,Mixed-Dry,0,2,13
100639,1,138.2988086557889,86.39979,55.0,1965.0,Apt-2to4,Hot-Dry,0,5,4
100640,0,69.28211378462065,167.2254,15.0,2005.0,SF-Detached,Hot-Humid,0,2,14
100641,0,133.80439095520393,92.903,5.0,2015.0,SF-Attached,Mixed-Humid,0,1,14
